"cluster","feature","coefficient","abs_coef","norm_coef","rank"
"1","dev_Ability.to.sit.unsupported",0.670684254398202,0.670684254398202,1,1
"1","dev_Ability.to.walk",0.655517585997739,0.655517585997739,0.977386276327493,2
"1","dev_Ability.to.follow.commands",0.511547245350674,0.511547245350674,0.762724399739607,3
"1","dev_Ability.to.cruise",0.503192035724719,0.503192035724719,0.750266660391824,4
"1","dev_Ability.to.walk.with.assistance",0.411130225277562,0.411130225277562,0.613001159012545,5
"1","sz_tonic",-0.338185272875999,0.338185272875999,0.504239171649333,6
"1","dev_Ability.to.use.at.least.one.word",0.305748477075862,0.305748477075862,0.45587543627397,7
"1","dev_Ability.to.perform.hand.functions",0.2659549126622,0.2659549126622,0.396542651654822,8
"1","dev_Ability.to.crawl",0.253254788685543,0.253254788685543,0.377606581673497,9
"1","dev_Ability.to.speak.intelligibly",0.242041792297013,0.242041792297013,0.360887840604212,10
"1","dev_Ability.to.use.sign.language",0.233382209217152,0.233382209217152,0.347976275999745,11
"1","diag_gastro",-0.22478710821319,0.22478710821319,0.335160855110411,12
"1","sz_myoclonic",-0.174302782142281,0.174302782142281,0.259887989019037,13
"1","eeg_epileptiform",-0.172887112208164,0.172887112208164,0.257777204510779,14
"1","sz_absence",-0.164290916422228,0.164290916422228,0.244960151285562,15
"1","dev_Ability.to.stand",0.155290478869424,0.155290478869424,0.231540367693237,16
"1","dev_Ability.to.use.pincer.grasp",0.14850053833907,0.14850053833907,0.22141646738422,17
"1","dev_Ability.to.pull.to.stand",0.0914468636382425,0.0914468636382425,0.13634860672299,18
"1","dev_Ability.to.jump",0.0545871867079589,0.0545871867079589,0.0813902911093976,19
"1","sz_spasms",-0.0506792321505119,0.0506792321505119,0.0755634738972453,20
"1","variant_proteinp.Arg1872Leu",-0.00643292367580842,0.00643292367580842,0.0095915829745856,21
"1","age_onset_m",0.00608571141224757,0.00608571141224757,0.00907388442823698,22
"2","dev_Ability.to.sit.unsupported",-0.670684254398202,0.670684254398202,1,1
"2","dev_Ability.to.walk",-0.655517585997739,0.655517585997739,0.977386276327493,2
"2","dev_Ability.to.follow.commands",-0.511547245350674,0.511547245350674,0.762724399739607,3
"2","dev_Ability.to.cruise",-0.503192035724719,0.503192035724719,0.750266660391824,4
"2","dev_Ability.to.walk.with.assistance",-0.411130225277562,0.411130225277562,0.613001159012545,5
"2","sz_tonic",0.338185272875999,0.338185272875999,0.504239171649333,6
"2","dev_Ability.to.use.at.least.one.word",-0.305748477075862,0.305748477075862,0.45587543627397,7
"2","dev_Ability.to.perform.hand.functions",-0.2659549126622,0.2659549126622,0.396542651654822,8
"2","dev_Ability.to.crawl",-0.253254788685543,0.253254788685543,0.377606581673497,9
"2","dev_Ability.to.speak.intelligibly",-0.242041792297013,0.242041792297013,0.360887840604212,10
"2","dev_Ability.to.use.sign.language",-0.233382209217152,0.233382209217152,0.347976275999745,11
"2","diag_gastro",0.22478710821319,0.22478710821319,0.335160855110411,12
"2","sz_myoclonic",0.174302782142281,0.174302782142281,0.259887989019037,13
"2","eeg_epileptiform",0.172887112208164,0.172887112208164,0.257777204510779,14
"2","sz_absence",0.164290916422228,0.164290916422228,0.244960151285562,15
"2","dev_Ability.to.stand",-0.155290478869424,0.155290478869424,0.231540367693237,16
"2","dev_Ability.to.use.pincer.grasp",-0.14850053833907,0.14850053833907,0.22141646738422,17
"2","dev_Ability.to.pull.to.stand",-0.0914468636382425,0.0914468636382425,0.13634860672299,18
"2","dev_Ability.to.jump",-0.0545871867079589,0.0545871867079589,0.0813902911093976,19
"2","sz_spasms",0.0506792321505119,0.0506792321505119,0.0755634738972453,20
"2","variant_proteinp.Arg1872Leu",0.00643292367580842,0.00643292367580842,0.0095915829745856,21
"2","age_onset_m",-0.00608571141224757,0.00608571141224757,0.00907388442823698,22
