"period_pair","feature","coefficient","abs_coef","norm_coef","rank"
"1yr_vs_3yr","med_PBT",-0.892758698362857,0.892758698362857,1,1
"1yr_vs_3yr","med_CLB",0.606039636433285,0.606039636433285,0.678839240149261,2
"1yr_vs_3yr","med_LEV",-0.328359314658297,0.328359314658297,0.367802985577674,3
"1yr_vs_3yr","med_TPM",-0.286611605121548,0.286611605121548,0.32104039495458,4
